2024-03-19 20:38:18 : scalar : MinMaxScalar
2024-03-19 20:38:18 : train test split : 0.25
2024-03-19 20:38:18 : random state : 15
2024-03-19 20:38:18 : epochs : 100
2024-03-19 20:38:18 : learning rate : 0.001
2024-03-19 20:38:18 : activation function : sigmoid
2024-03-19 20:38:18 : loss function : mean_squared_error
2024-03-19 20:38:18 : Optimizer : SGDMomentum

2024-03-19 20:38:18 : The accuracy and error with respect to the epochs
Epoch : 1 	 Error : 0.369927 	 Accuracy : 0.631737
Epoch : 2 	 Error : 0.330987 	 Accuracy : 0.631737
Epoch : 3 	 Error : 0.318829 	 Accuracy : 0.631737
Epoch : 4 	 Error : 0.300771 	 Accuracy : 0.631737
Epoch : 5 	 Error : 0.284724 	 Accuracy : 0.368263
Epoch : 6 	 Error : 0.270203 	 Accuracy : 0.368263
Epoch : 7 	 Error : 0.257218 	 Accuracy : 0.368263
Epoch : 8 	 Error : 0.236547 	 Accuracy : 0.681138
Epoch : 9 	 Error : 0.199188 	 Accuracy : 0.788922
Epoch : 10 	 Error : 0.173888 	 Accuracy : 0.791916
Epoch : 11 	 Error : 0.166875 	 Accuracy : 0.793413
Epoch : 12 	 Error : 0.163909 	 Accuracy : 0.793413
Epoch : 13 	 Error : 0.162232 	 Accuracy : 0.793413
Epoch : 14 	 Error : 0.161152 	 Accuracy : 0.797904
Epoch : 15 	 Error : 0.160397 	 Accuracy : 0.797904
Epoch : 16 	 Error : 0.159833 	 Accuracy : 0.797904
Epoch : 17 	 Error : 0.159386 	 Accuracy : 0.797904
Epoch : 18 	 Error : 0.159015 	 Accuracy : 0.797904
Epoch : 19 	 Error : 0.158696 	 Accuracy : 0.797904
Epoch : 20 	 Error : 0.158414 	 Accuracy : 0.797904
Epoch : 21 	 Error : 0.15816 	 Accuracy : 0.797904
Epoch : 22 	 Error : 0.157927 	 Accuracy : 0.797904
Epoch : 23 	 Error : 0.157712 	 Accuracy : 0.797904
Epoch : 24 	 Error : 0.157512 	 Accuracy : 0.797904
Epoch : 25 	 Error : 0.157325 	 Accuracy : 0.797904
Epoch : 26 	 Error : 0.157149 	 Accuracy : 0.796407
Epoch : 27 	 Error : 0.156983 	 Accuracy : 0.796407
Epoch : 28 	 Error : 0.156827 	 Accuracy : 0.796407
Epoch : 29 	 Error : 0.156678 	 Accuracy : 0.796407
Epoch : 30 	 Error : 0.156537 	 Accuracy : 0.796407
Epoch : 31 	 Error : 0.156403 	 Accuracy : 0.796407
Epoch : 32 	 Error : 0.156275 	 Accuracy : 0.796407
Epoch : 33 	 Error : 0.156152 	 Accuracy : 0.79491
Epoch : 34 	 Error : 0.156035 	 Accuracy : 0.79491
Epoch : 35 	 Error : 0.155923 	 Accuracy : 0.796407
Epoch : 36 	 Error : 0.155815 	 Accuracy : 0.797904
Epoch : 37 	 Error : 0.155711 	 Accuracy : 0.797904
Epoch : 38 	 Error : 0.155611 	 Accuracy : 0.797904
Epoch : 39 	 Error : 0.155515 	 Accuracy : 0.797904
Epoch : 40 	 Error : 0.155422 	 Accuracy : 0.799401
Epoch : 41 	 Error : 0.155331 	 Accuracy : 0.799401
Epoch : 42 	 Error : 0.155244 	 Accuracy : 0.800898
Epoch : 43 	 Error : 0.15516 	 Accuracy : 0.799401
Epoch : 44 	 Error : 0.155078 	 Accuracy : 0.799401
Epoch : 45 	 Error : 0.154998 	 Accuracy : 0.799401
Epoch : 46 	 Error : 0.154921 	 Accuracy : 0.797904
Epoch : 47 	 Error : 0.154845 	 Accuracy : 0.797904
Epoch : 48 	 Error : 0.154772 	 Accuracy : 0.797904
Epoch : 49 	 Error : 0.1547 	 Accuracy : 0.796407
Epoch : 50 	 Error : 0.154631 	 Accuracy : 0.796407
Epoch : 51 	 Error : 0.154563 	 Accuracy : 0.796407
Epoch : 52 	 Error : 0.154496 	 Accuracy : 0.796407
Epoch : 53 	 Error : 0.154431 	 Accuracy : 0.797904
Epoch : 54 	 Error : 0.154367 	 Accuracy : 0.797904
Epoch : 55 	 Error : 0.154305 	 Accuracy : 0.797904
Epoch : 56 	 Error : 0.154244 	 Accuracy : 0.797904
Epoch : 57 	 Error : 0.154184 	 Accuracy : 0.797904
Epoch : 58 	 Error : 0.154126 	 Accuracy : 0.799401
Epoch : 59 	 Error : 0.154068 	 Accuracy : 0.799401
Epoch : 60 	 Error : 0.154011 	 Accuracy : 0.799401
Epoch : 61 	 Error : 0.153955 	 Accuracy : 0.799401
Epoch : 62 	 Error : 0.153901 	 Accuracy : 0.797904
Epoch : 63 	 Error : 0.153847 	 Accuracy : 0.79491
Epoch : 64 	 Error : 0.153793 	 Accuracy : 0.791916
Epoch : 65 	 Error : 0.153741 	 Accuracy : 0.791916
Epoch : 66 	 Error : 0.153689 	 Accuracy : 0.793413
Epoch : 67 	 Error : 0.153638 	 Accuracy : 0.793413
Epoch : 68 	 Error : 0.153588 	 Accuracy : 0.793413
Epoch : 69 	 Error : 0.153538 	 Accuracy : 0.793413
Epoch : 70 	 Error : 0.153488 	 Accuracy : 0.793413
Epoch : 71 	 Error : 0.153439 	 Accuracy : 0.791916
Epoch : 72 	 Error : 0.153391 	 Accuracy : 0.791916
Epoch : 73 	 Error : 0.153343 	 Accuracy : 0.791916
Epoch : 74 	 Error : 0.153295 	 Accuracy : 0.791916
Epoch : 75 	 Error : 0.153248 	 Accuracy : 0.793413
Epoch : 76 	 Error : 0.153201 	 Accuracy : 0.793413
Epoch : 77 	 Error : 0.153154 	 Accuracy : 0.793413
Epoch : 78 	 Error : 0.153108 	 Accuracy : 0.793413
Epoch : 79 	 Error : 0.153062 	 Accuracy : 0.793413
Epoch : 80 	 Error : 0.153016 	 Accuracy : 0.793413
Epoch : 81 	 Error : 0.15297 	 Accuracy : 0.79491
Epoch : 82 	 Error : 0.152925 	 Accuracy : 0.79491
Epoch : 83 	 Error : 0.152879 	 Accuracy : 0.79491
Epoch : 84 	 Error : 0.152834 	 Accuracy : 0.79491
Epoch : 85 	 Error : 0.152789 	 Accuracy : 0.793413
Epoch : 86 	 Error : 0.152743 	 Accuracy : 0.793413
Epoch : 87 	 Error : 0.152698 	 Accuracy : 0.793413
Epoch : 88 	 Error : 0.152653 	 Accuracy : 0.793413
Epoch : 89 	 Error : 0.152608 	 Accuracy : 0.793413
Epoch : 90 	 Error : 0.152563 	 Accuracy : 0.791916
Epoch : 91 	 Error : 0.152518 	 Accuracy : 0.791916
Epoch : 92 	 Error : 0.152473 	 Accuracy : 0.791916
Epoch : 93 	 Error : 0.152427 	 Accuracy : 0.791916
Epoch : 94 	 Error : 0.152382 	 Accuracy : 0.791916
Epoch : 95 	 Error : 0.152337 	 Accuracy : 0.791916
Epoch : 96 	 Error : 0.152291 	 Accuracy : 0.791916
Epoch : 97 	 Error : 0.152246 	 Accuracy : 0.791916
Epoch : 98 	 Error : 0.1522 	 Accuracy : 0.791916
Epoch : 99 	 Error : 0.152154 	 Accuracy : 0.791916
Epoch : 100 	 Error : 0.152108 	 Accuracy : 0.791916

2024-03-19 20:38:18 : The confusion matrx is :
Confusion Matrix:
[['TN: 103' 'FP: 24']
 ['FN: 24' 'TP: 72']]

2024-03-19 20:38:18 : The test accuracy is 0.7847533632286996
