2024-03-19 20:38:35 : scalar : MinMaxScalar
2024-03-19 20:38:35 : train test split : 0.25
2024-03-19 20:38:35 : random state : 15
2024-03-19 20:38:35 : epochs : 100
2024-03-19 20:38:35 : learning rate : 0.001
2024-03-19 20:38:35 : activation function : tanh
2024-03-19 20:38:35 : loss function : mean_squared_error
2024-03-19 20:38:35 : Optimizer : None

2024-03-19 20:38:35 : The accuracy and error with respect to the epochs
Epoch : 1 	 Error : 0.483748 	 Accuracy : 0.631737
Epoch : 2 	 Error : 0.232814 	 Accuracy : 0.631737
Epoch : 3 	 Error : 0.232818 	 Accuracy : 0.631737
Epoch : 4 	 Error : 0.232815 	 Accuracy : 0.631737
Epoch : 5 	 Error : 0.232812 	 Accuracy : 0.631737
Epoch : 6 	 Error : 0.232808 	 Accuracy : 0.631737
Epoch : 7 	 Error : 0.232805 	 Accuracy : 0.631737
Epoch : 8 	 Error : 0.232802 	 Accuracy : 0.631737
Epoch : 9 	 Error : 0.232799 	 Accuracy : 0.631737
Epoch : 10 	 Error : 0.232797 	 Accuracy : 0.631737
Epoch : 11 	 Error : 0.232794 	 Accuracy : 0.631737
Epoch : 12 	 Error : 0.232791 	 Accuracy : 0.631737
Epoch : 13 	 Error : 0.232788 	 Accuracy : 0.631737
Epoch : 14 	 Error : 0.232785 	 Accuracy : 0.631737
Epoch : 15 	 Error : 0.232783 	 Accuracy : 0.631737
Epoch : 16 	 Error : 0.23278 	 Accuracy : 0.631737
Epoch : 17 	 Error : 0.232777 	 Accuracy : 0.631737
Epoch : 18 	 Error : 0.232775 	 Accuracy : 0.631737
Epoch : 19 	 Error : 0.232772 	 Accuracy : 0.631737
Epoch : 20 	 Error : 0.232769 	 Accuracy : 0.631737
Epoch : 21 	 Error : 0.232767 	 Accuracy : 0.631737
Epoch : 22 	 Error : 0.232764 	 Accuracy : 0.631737
Epoch : 23 	 Error : 0.232762 	 Accuracy : 0.631737
Epoch : 24 	 Error : 0.232759 	 Accuracy : 0.631737
Epoch : 25 	 Error : 0.232757 	 Accuracy : 0.631737
Epoch : 26 	 Error : 0.232754 	 Accuracy : 0.631737
Epoch : 27 	 Error : 0.232752 	 Accuracy : 0.631737
Epoch : 28 	 Error : 0.23275 	 Accuracy : 0.631737
Epoch : 29 	 Error : 0.232747 	 Accuracy : 0.631737
Epoch : 30 	 Error : 0.232745 	 Accuracy : 0.631737
Epoch : 31 	 Error : 0.232743 	 Accuracy : 0.631737
Epoch : 32 	 Error : 0.23274 	 Accuracy : 0.631737
Epoch : 33 	 Error : 0.232738 	 Accuracy : 0.631737
Epoch : 34 	 Error : 0.232736 	 Accuracy : 0.631737
Epoch : 35 	 Error : 0.232734 	 Accuracy : 0.631737
Epoch : 36 	 Error : 0.232732 	 Accuracy : 0.631737
Epoch : 37 	 Error : 0.23273 	 Accuracy : 0.631737
Epoch : 38 	 Error : 0.232727 	 Accuracy : 0.631737
Epoch : 39 	 Error : 0.232725 	 Accuracy : 0.631737
Epoch : 40 	 Error : 0.232723 	 Accuracy : 0.631737
Epoch : 41 	 Error : 0.232721 	 Accuracy : 0.631737
Epoch : 42 	 Error : 0.232719 	 Accuracy : 0.631737
Epoch : 43 	 Error : 0.232717 	 Accuracy : 0.631737
Epoch : 44 	 Error : 0.232715 	 Accuracy : 0.631737
Epoch : 45 	 Error : 0.232713 	 Accuracy : 0.631737
Epoch : 46 	 Error : 0.232711 	 Accuracy : 0.631737
