2024-03-19 20:38:50 : scalar : MinMaxScalar
2024-03-19 20:38:50 : train test split : 0.25
2024-03-19 20:38:50 : random state : 15
2024-03-19 20:38:50 : epochs : 100
2024-03-19 20:38:50 : learning rate : 0.001
2024-03-19 20:38:50 : activation function : tanh
2024-03-19 20:38:50 : loss function : mean_squared_error
2024-03-19 20:38:50 : Optimizer : Adam

2024-03-19 20:38:50 : The accuracy and error with respect to the epochs
Epoch : 1 	 Error : 0.353063 	 Accuracy : 0.785928
Epoch : 2 	 Error : 0.157133 	 Accuracy : 0.79491
Epoch : 3 	 Error : 0.155287 	 Accuracy : 0.803892
Epoch : 4 	 Error : 0.15408 	 Accuracy : 0.803892
Epoch : 5 	 Error : 0.152831 	 Accuracy : 0.805389
Epoch : 6 	 Error : 0.151108 	 Accuracy : 0.808383
Epoch : 7 	 Error : 0.150665 	 Accuracy : 0.806886
Epoch : 8 	 Error : 0.150062 	 Accuracy : 0.805389
Epoch : 9 	 Error : 0.149106 	 Accuracy : 0.806886
Epoch : 10 	 Error : 0.148556 	 Accuracy : 0.80988
Epoch : 11 	 Error : 0.147912 	 Accuracy : 0.808383
Epoch : 12 	 Error : 0.147243 	 Accuracy : 0.811377
Epoch : 13 	 Error : 0.146698 	 Accuracy : 0.811377
Epoch : 14 	 Error : 0.146016 	 Accuracy : 0.812874
Epoch : 15 	 Error : 0.145569 	 Accuracy : 0.812874
Epoch : 16 	 Error : 0.145308 	 Accuracy : 0.812874
Epoch : 17 	 Error : 0.144909 	 Accuracy : 0.814371
Epoch : 18 	 Error : 0.143721 	 Accuracy : 0.814371
Epoch : 19 	 Error : 0.142792 	 Accuracy : 0.812874
Epoch : 20 	 Error : 0.142849 	 Accuracy : 0.811377
Epoch : 21 	 Error : 0.142597 	 Accuracy : 0.80988
Epoch : 22 	 Error : 0.14253 	 Accuracy : 0.803892
Epoch : 23 	 Error : 0.141671 	 Accuracy : 0.80988
Epoch : 24 	 Error : 0.141165 	 Accuracy : 0.80988
Epoch : 25 	 Error : 0.140872 	 Accuracy : 0.80988
Epoch : 26 	 Error : 0.140513 	 Accuracy : 0.812874
Epoch : 27 	 Error : 0.139968 	 Accuracy : 0.815868
Epoch : 28 	 Error : 0.139033 	 Accuracy : 0.814371
Epoch : 29 	 Error : 0.138409 	 Accuracy : 0.812874
Epoch : 30 	 Error : 0.13822 	 Accuracy : 0.817365
