2024-03-19 20:48:50 : scalar : MinMaxScalar
2024-03-19 20:48:50 : train test split : 0.25
2024-03-19 20:48:50 : random state : 15
2024-03-19 20:48:50 : epochs : 100
2024-03-19 20:48:50 : learning rate : 0.0001
2024-03-19 20:48:50 : activation function : tanh
2024-03-19 20:48:50 : loss function : mean_squared_error
2024-03-19 20:48:50 : Optimizer : AdaGrad

2024-03-19 20:48:50 : The accuracy and error with respect to the epochs
Epoch : 1 	 Error : 0.244034 	 Accuracy : 0.631737
Epoch : 2 	 Error : 0.232974 	 Accuracy : 0.631737
Epoch : 3 	 Error : 0.232857 	 Accuracy : 0.631737
Epoch : 4 	 Error : 0.232493 	 Accuracy : 0.631737
Epoch : 5 	 Error : 0.230326 	 Accuracy : 0.631737
Epoch : 6 	 Error : 0.220159 	 Accuracy : 0.631737
Epoch : 7 	 Error : 0.206812 	 Accuracy : 0.712575
Epoch : 8 	 Error : 0.196763 	 Accuracy : 0.766467
Epoch : 9 	 Error : 0.188985 	 Accuracy : 0.781437
Epoch : 10 	 Error : 0.182687 	 Accuracy : 0.785928
Epoch : 11 	 Error : 0.177461 	 Accuracy : 0.778443
Epoch : 12 	 Error : 0.173069 	 Accuracy : 0.778443
Epoch : 13 	 Error : 0.169362 	 Accuracy : 0.77994
Epoch : 14 	 Error : 0.166236 	 Accuracy : 0.776946
Epoch : 15 	 Error : 0.163605 	 Accuracy : 0.776946
Epoch : 16 	 Error : 0.161393 	 Accuracy : 0.77994
Epoch : 17 	 Error : 0.159525 	 Accuracy : 0.77994
Epoch : 18 	 Error : 0.157937 	 Accuracy : 0.77994
Epoch : 19 	 Error : 0.156572 	 Accuracy : 0.784431
Epoch : 20 	 Error : 0.155384 	 Accuracy : 0.782934
Epoch : 21 	 Error : 0.154338 	 Accuracy : 0.781437
Epoch : 22 	 Error : 0.153405 	 Accuracy : 0.796407
Epoch : 23 	 Error : 0.152566 	 Accuracy : 0.796407
Epoch : 24 	 Error : 0.151805 	 Accuracy : 0.796407
Epoch : 25 	 Error : 0.151108 	 Accuracy : 0.79491
Epoch : 26 	 Error : 0.150468 	 Accuracy : 0.79491
Epoch : 27 	 Error : 0.149878 	 Accuracy : 0.79491
Epoch : 28 	 Error : 0.149331 	 Accuracy : 0.799401
Epoch : 29 	 Error : 0.148823 	 Accuracy : 0.803892
